# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = test_model
# start_datetime = 2026-03-26 06:32:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 805450934 (Default)
# output
#   file = results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3
# Adaptation terminated
# Step size = 0.550906
# Diagonal elements of inverse mass matrix:
# 0.0903216, 0.560335, 0.0143741, 0.00762163, 0.00798517
-849.37293,0.97579757,0.55090594,2,3,0,849.82853,0.32934107,13.816043,0.25871684,0.27282389,0.31004377
-848.92395,1,0.55090594,3,7,0,849.52484,0.3186346,14.580981,0.25377095,0.27731482,0.30589722
-850.44661,0.91372312,0.55090594,3,7,0,853.37015,0.23947311,22.038223,0.21895863,0.29205476,0.32740339
-849.91873,0.96609323,0.55090594,3,7,0,852.47708,0.37665785,15.128143,0.24575599,0.31259101,0.28701861
-849.45483,0.86112611,0.55090594,3,7,0,852.54638,0.26739581,63.081688,0.26678981,0.29876752,0.29125144
-852.53591,0.63689233,0.55090594,3,7,0,853.65457,0.38364449,3.4903919,0.2722354,0.34142939,0.30673445
-852.5786,0.92170539,0.55090594,3,7,0,856.97639,0.27354394,10.49015,0.3015006,0.31610283,0.26071285
-850.27675,0.95824901,0.55090594,2,7,0,854.93137,0.33682404,7.4046475,0.26052494,0.28542035,0.282935
-849.59477,0.99952132,0.55090594,3,7,0,851.75283,0.26039459,8.1501476,0.23515062,0.30799647,0.31918786
-849.39692,0.99552301,0.55090594,3,7,0,849.98561,0.3196888,50.846024,0.29243076,0.30667601,0.29223198
-849.39692,0.22071114,0.55090594,1,1,0,851.92143,0.3196888,50.846024,0.29243076,0.30667601,0.29223198
-849.72567,0.52795584,0.55090594,2,3,0,852.99107,0.33834648,23.165688,0.30367675,0.30134499,0.28490878
-848.74902,0.85483249,0.55090594,2,5,0,852.49484,0.21176275,16.268251,0.26158264,0.30460118,0.31554704
-849.14938,0.79399865,0.55090594,3,7,0,852.74051,0.30064541,22.020128,0.30038369,0.30673873,0.32798846
-849.6439,0.89491652,0.55090594,3,7,0,852.99788,0.31107113,21.98716,0.23507879,0.33579362,0.31051003
-850.12445,0.9434897,0.55090594,3,7,0,852.90171,0.24361066,20.208931,0.23117857,0.26833149,0.30842945
-849.21689,0.96310344,0.55090594,3,7,0,852.06615,0.32468667,22.954348,0.28567452,0.32952235,0.32590242
-849.52357,0.89956823,0.55090594,3,7,0,852.38173,0.23454143,18.62893,0.25808392,0.28458737,0.27647738
-850.52278,0.88266055,0.55090594,3,7,0,854.91465,0.2536849,12.412616,0.21974789,0.27876227,0.29758817
-851.40012,0.9224147,0.55090594,3,7,0,854.99691,0.34878186,29.967494,0.23613503,0.29799245,0.34566961
-853.17246,0.92054478,0.55090594,2,3,0,853.8226,0.34317959,39.123689,0.22581204,0.30565606,0.35151189
-849.73882,1,0.55090594,2,3,0,853.53603,0.26191684,22.062607,0.24626365,0.31922833,0.33834827
-849.49053,0.99983544,0.55090594,3,7,0,851.56747,0.29625845,13.239163,0.30963656,0.29982521,0.30739184
-848.98368,1,0.55090594,2,3,0,849.74122,0.32208037,14.32886,0.3019246,0.30250601,0.30623641
-850.70253,0.86872742,0.55090594,3,7,0,853.3265,0.29159355,5.1331728,0.24567206,0.31793934,0.32879812
-849.64121,0.9822477,0.55090594,3,7,0,853.09257,0.28847153,6.2454563,0.25278501,0.29422966,0.32181264
-848.38645,0.94169395,0.55090594,3,7,0,853.53681,0.31490741,22.677662,0.27021372,0.32968306,0.30520468
-850.15455,0.86107073,0.55090594,2,3,0,851.812,0.27416973,48.686497,0.2809401,0.33626649,0.29591968
-848.85666,0.90146446,0.55090594,2,3,0,851.4518,0.3586603,17.128852,0.25284428,0.31604185,0.2968738
-848.50385,0.94547382,0.55090594,3,7,0,850.28025,0.24984409,34.266072,0.26737344,0.28203989,0.29934768
-849.17235,0.91224551,0.55090594,3,7,0,851.33755,0.25466935,20.733887,0.29697431,0.32172598,0.29886955
-849.13507,0.99020621,0.55090594,3,7,0,850.81695,0.22881635,10.101754,0.24307914,0.29053595,0.31178644
-849.71967,0.98805982,0.55090594,3,7,0,850.51485,0.1861047,19.723283,0.2542088,0.31391049,0.30231549
-850.76876,0.98648782,0.55090594,3,7,0,852.18228,0.31637108,18.02918,0.24117038,0.26276306,0.29215093
-854.24532,0.75690089,0.55090594,3,7,0,857.52203,0.16332706,6.0874074,0.23628011,0.29752828,0.25865661
-851.07396,1,0.55090594,3,7,0,856.41647,0.2272069,10.619605,0.27837922,0.32257888,0.27006852
-849.69081,0.95422581,0.55090594,3,7,0,854.54144,0.32572136,33.104708,0.24562899,0.28111983,0.32683588
-849.44246,0.99027474,0.55090594,3,7,0,851.38093,0.23167412,24.060234,0.24496561,0.3066276,0.27684171
-851.53563,0.90394898,0.55090594,3,7,0,854.18313,0.22014515,11.966317,0.27564918,0.25517132,0.30164861
-849.63897,0.97536761,0.55090594,3,7,0,853.49903,0.31985442,13.146497,0.2258299,0.3138067,0.29714073
-852.14327,0.91676914,0.55090594,3,7,0,853.89242,0.18319445,19.268419,0.21405344,0.30877722,0.28115361
-850.3812,1,0.55090594,3,7,0,852.83248,0.29092941,18.850795,0.30789227,0.30775277,0.33720087
-849.1404,0.99308772,0.55090594,3,7,0,851.58861,0.33012672,27.869073,0.23324206,0.29423915,0.30815123
-849.27501,0.8790493,0.55090594,3,7,0,850.89314,0.27132331,6.9234926,0.28296244,0.30246456,0.31161105
-852.25966,0.91800657,0.55090594,3,7,0,853.75529,0.17932833,30.364632,0.27139687,0.32894712,0.29250094
-850.13831,1,0.55090594,3,7,0,852.94723,0.37873721,7.7736462,0.23827709,0.30500375,0.30002325
-848.72567,0.96551504,0.55090594,2,7,0,850.3512,0.35478088,13.691119,0.25468387,0.29767832,0.29822819
-849.48246,0.95768771,0.55090594,3,7,0,850.48003,0.31369508,6.3923713,0.26991539,0.32048809,0.30847276
-851.09307,0.97718731,0.55090594,3,7,0,851.74529,0.44617368,10.817288,0.25631309,0.2980964,0.32040566
-851.69321,0.68531777,0.55090594,3,7,0,857.37828,0.16959923,8.7726679,0.29188352,0.27414826,0.29986342
-851.16349,0.92837555,0.55090594,3,7,0,854.965,0.26670963,23.892887,0.24422951,0.35044103,0.32496049
-852.43611,0.94466945,0.55090594,3,7,0,853.91989,0.30831278,15.88845,0.30011465,0.25565118,0.28454213
-849.80665,0.99909083,0.55090594,3,7,0,854.32378,0.26699249,47.86742,0.27667693,0.33163151,0.29486455
-847.95419,1,0.55090594,2,3,0,849.73047,0.30280544,21.146897,0.27645808,0.31343103,0.29420985
-848.64581,0.98437035,0.55090594,3,7,0,848.88992,0.27756338,28.780345,0.26878325,0.33054507,0.29477907
-848.60989,0.97375422,0.55090594,3,7,0,849.8267,0.30038423,39.656976,0.25572694,0.28149901,0.31007672
-847.78829,0.99913211,0.55090594,3,7,0,848.90222,0.27970183,32.205783,0.25269782,0.29693661,0.29917253
-849.33832,0.84895224,0.55090594,2,3,0,849.95131,0.2442828,45.408195,0.2429188,0.3144145,0.30111351
-850.43065,0.95052871,0.55090594,3,7,0,853.04209,0.27780315,36.953491,0.23011527,0.33339716,0.28881994
-850.70999,0.83975099,0.55090594,3,7,0,853.76036,0.21278494,5.2254327,0.28729404,0.28797975,0.31272649
-850.10826,0.99536711,0.55090594,3,7,0,852.48398,0.25759934,5.5568899,0.24498625,0.30344475,0.32394417
-849.49086,0.99100671,0.55090594,3,7,0,850.80327,0.30333347,64.037319,0.25487049,0.30375542,0.29755261
-848.35609,1,0.55090594,2,7,0,849.49452,0.26879588,11.227306,0.26508275,0.31249191,0.31526251
-847.81356,0.94790978,0.55090594,3,7,0,850.52973,0.28223487,21.684994,0.27740466,0.30242627,0.29429724
-848.42622,0.88081567,0.55090594,2,7,0,849.93376,0.26877588,44.527699,0.27367933,0.31301367,0.30055173
-850.1837,0.832414,0.55090594,3,7,0,850.99383,0.25690944,5.9288679,0.2563296,0.28375565,0.32331447
-849.73464,0.96218691,0.55090594,3,7,0,852.02429,0.35798333,30.271116,0.27230575,0.32704269,0.28830414
-850.26753,0.93251701,0.55090594,3,7,0,851.02373,0.19468658,10.762206,0.25827886,0.27549176,0.31835386
-850.46029,0.97142829,0.55090594,3,7,0,851.99376,0.35246462,41.025471,0.27186076,0.33385119,0.28964642
-849.01066,0.80057982,0.55090594,2,3,0,851.92065,0.2249557,15.609643,0.27744512,0.32189041,0.3089467
-848.18747,0.97442649,0.55090594,3,7,0,850.34539,0.28872494,18.798827,0.26780379,0.28089499,0.30461839
-848.54172,0.97313814,0.55090594,2,7,0,849.07569,0.24028418,37.409939,0.26300369,0.29400849,0.31063496
-850.65673,0.72310885,0.55090594,3,7,0,853.05807,0.36939462,7.3706496,0.24479411,0.32563231,0.28989484
-848.08762,0.99682022,0.55090594,3,7,0,851.40768,0.32281013,14.407216,0.27405394,0.30764018,0.31397875
-848.6756,0.96049375,0.55090594,3,7,0,849.35669,0.35418384,18.417044,0.24767936,0.30086313,0.31334458
-849.99636,0.97858887,0.55090594,3,7,0,850.89118,0.2052948,25.790007,0.26037571,0.27185062,0.30708258
-850.16472,0.92154265,0.55090594,3,7,0,853.11366,0.42097202,9.2529673,0.27015794,0.2983113,0.31408468
-848.54785,0.99863842,0.55090594,3,7,0,850.76137,0.30141577,15.405651,0.27282593,0.30615197,0.32977575
-849.80545,0.93841891,0.55090594,3,7,0,850.56484,0.27481869,33.954168,0.28441339,0.30686071,0.27066476
-853.89943,0.67889046,0.55090594,3,7,0,859.46344,0.21320553,4.1997484,0.21233754,0.27823301,0.32703696
-851.15795,0.97967882,0.55090594,3,7,0,856.73272,0.18697883,11.18392,0.21948194,0.2882876,0.31435567
-849.83131,0.99502808,0.55090594,3,7,0,852.17748,0.36367627,38.278159,0.29571548,0.2975751,0.30543763
-852.11646,0.76140662,0.55090594,3,7,0,854.37328,0.2545508,3.7291744,0.22775301,0.2859037,0.32306518
-849.82733,0.96620451,0.55090594,3,7,0,854.07015,0.37355778,33.979945,0.27537099,0.28956929,0.30876898
-853.24308,0.49252165,0.55090594,3,7,0,854.6564,0.11864362,3.3332317,0.24495344,0.31137188,0.29343419
-851.50906,0.72986937,0.55090594,2,7,0,855.36943,0.21144329,4.7110113,0.29451477,0.31854514,0.29069051
-849.9245,0.9969402,0.55090594,3,7,0,852.2662,0.23628801,11.180037,0.24354185,0.28873326,0.33260067
-850.86584,0.96427281,0.55090594,2,3,0,851.44966,0.23769226,6.0492626,0.24449008,0.28288302,0.32927732
-851.74229,0.98627156,0.55090594,3,7,0,852.5794,0.2203451,7.3881314,0.24722405,0.28409967,0.3438492
-851.96764,0.97246427,0.55090594,3,7,0,854.76925,0.32627887,9.7024029,0.29226344,0.29637136,0.26311876
-851.46318,0.99439352,0.55090594,3,7,0,855.85004,0.29340619,49.81719,0.23769057,0.31487084,0.34449741
-851.87527,1,0.55090594,3,7,0,853.96793,0.25034049,7.5670771,0.25998615,0.2609155,0.28255129
-851.35657,0.97908528,0.55090594,3,7,0,853.69722,0.30231672,51.151527,0.26297706,0.34394361,0.33150385
-851.59415,0.93884018,0.55090594,2,3,0,852.46905,0.28369555,57.932039,0.27045883,0.33799391,0.33297227
-848.75514,0.99701885,0.55090594,3,7,0,853.09863,0.33165149,12.686004,0.26610419,0.32337453,0.29622205
-848.7487,0.98060594,0.55090594,3,7,0,849.74918,0.23732212,30.578774,0.27543507,0.29521815,0.3189585
-849.02512,0.72875619,0.55090594,2,3,0,851.34835,0.23608767,30.247724,0.27382086,0.28812654,0.32187157
-850.77682,0.85207516,0.55090594,2,3,0,853.3481,0.26633383,33.91713,0.2620103,0.27462995,0.34311548
-850.98693,0.86508906,0.55090594,3,7,0,853.571,0.36114051,7.8686665,0.2361363,0.28088171,0.29045096
-851.16969,0.88241085,0.55090594,3,7,0,856.46046,0.17881953,17.164972,0.28894227,0.32249895,0.31436236
-849.48421,0.95177514,0.55090594,3,7,0,855.16778,0.18359502,14.465058,0.25456788,0.30204763,0.31194032
-850.96029,0.84712892,0.55090594,2,3,0,851.69381,0.17154038,20.83398,0.25433046,0.30276847,0.32495269
-849.33113,0.70508856,0.55090594,2,3,0,854.01795,0.24493438,26.556244,0.24641802,0.31028613,0.3324117
-849.09704,0.99906334,0.55090594,3,7,0,850.37537,0.27125814,10.176046,0.24508997,0.28654277,0.29344019
-849.25814,0.96499491,0.55090594,3,7,0,851.44241,0.26652213,48.83287,0.2544557,0.2763247,0.30538235
-849.56187,0.98380344,0.55090594,2,3,0,849.71801,0.27156296,53.39499,0.25604507,0.27456225,0.303955
-850.31317,0.85393329,0.55090594,3,7,0,851.89621,0.2396625,5.755676,0.28092852,0.32556024,0.30146882
-848.45828,0.91642794,0.55090594,3,7,0,852.59247,0.23848024,28.891507,0.25839133,0.28368081,0.29957195
-848.16389,0.95317133,0.55090594,3,7,0,850.65847,0.28821095,13.828522,0.24708856,0.31216573,0.30796094
-849.25334,0.92800777,0.55090594,3,7,0,851.43075,0.3420637,33.010688,0.29264202,0.32592516,0.31668765
-847.83714,0.94038279,0.55090594,2,7,0,850.35542,0.25994084,30.957771,0.26070893,0.30706937,0.29754868
-849.80319,0.89060521,0.55090594,3,7,0,851.30662,0.31739451,15.619807,0.30155148,0.31410238,0.33164249
-850.30897,0.98147346,0.55090594,3,7,0,851.67129,0.40169271,25.362914,0.27533098,0.32502812,0.3161809
-852.70025,0.78759117,0.55090594,3,7,0,854.36619,0.21619466,2.8529578,0.23535612,0.27770252,0.3141008
-849.7883,1,0.55090594,3,7,0,853.49286,0.24964714,5.6280199,0.25423167,0.31835787,0.30036818
-849.7698,0.96093135,0.55090594,3,7,0,852.70237,0.30439885,67.051486,0.2739756,0.29376814,0.31930629
-850.37802,0.93081039,0.55090594,3,7,0,852.23308,0.27772628,4.2942594,0.27065715,0.29963474,0.28954166
-849.54322,0.90886461,0.55090594,3,7,0,852.62987,0.23497337,7.9552523,0.26548573,0.30715333,0.32699119
-848.31698,0.94856298,0.55090594,2,7,0,851.28727,0.24149583,11.817764,0.26951789,0.29912388,0.30664004
-851.62847,0.88205205,0.55090594,2,3,0,852.05462,0.18246325,4.5030093,0.27954872,0.29193888,0.32727996
-852.74748,0.9644188,0.55090594,2,7,0,853.57674,0.165504,5.3279618,0.2853734,0.29860554,0.34018293
-849.93176,0.99522333,0.55090594,3,7,0,853.74799,0.19377392,19.618064,0.27026913,0.31031398,0.28366975
-848.19711,0.95435957,0.55090594,2,7,0,853.45275,0.25134853,22.700193,0.28363946,0.29487217,0.29928185
-850.48832,0.92613217,0.55090594,2,7,0,851.03913,0.25290085,18.443436,0.24662625,0.25902912,0.3141905
-851.20456,0.93611117,0.55090594,3,7,0,853.5647,0.21852077,15.166879,0.28146807,0.32865389,0.27169727
-853.1463,0.83937815,0.55090594,2,3,0,855.18729,0.18529692,24.429854,0.28243261,0.34696065,0.29749933
-851.58534,1,0.55090594,2,3,0,853.48357,0.18756851,17.026133,0.26900938,0.3420262,0.29256995
-849.19349,0.93309746,0.55090594,3,7,0,855.78203,0.23981032,14.210981,0.23907388,0.32466508,0.29931782
-849.41575,0.96413513,0.55090594,3,7,0,851.54548,0.22625849,7.1278733,0.27125408,0.31510407,0.30812774
-850.95789,0.93430547,0.55090594,2,7,0,851.63994,0.15983866,6.882683,0.25453634,0.31131408,0.3212864
-851.00877,0.98556294,0.55090594,3,7,0,852.50374,0.16817952,11.757267,0.2908954,0.28556162,0.29676556
-848.18526,0.95887763,0.55090594,3,7,0,852.58946,0.33704145,20.68982,0.28049894,0.29548,0.30370128
-849.13617,0.89534057,0.55090594,2,7,0,850.98949,0.22707522,24.461016,0.24817677,0.32542209,0.30251899
-848.25342,0.96763982,0.55090594,3,7,0,851.57113,0.33402112,13.033593,0.25922651,0.31109292,0.30692115
-848.37783,0.92473617,0.55090594,3,7,0,851.32017,0.24532261,36.326229,0.26754425,0.29013092,0.30521865
-849.70308,0.96981459,0.55090594,2,7,0,850.37922,0.28174305,26.746327,0.27906944,0.26553113,0.29243438
-850.07102,0.99019148,0.55090594,3,7,0,850.64671,0.27373515,17.377939,0.25188503,0.34326976,0.32296642
-849.33302,0.99459279,0.55090594,3,7,0,851.42166,0.36267754,26.036654,0.2979059,0.29589597,0.30599276
-852.26604,0.53344271,0.55090594,3,7,0,855.23696,0.1515059,5.5014868,0.27630229,0.27427532,0.31622502
-849.3962,0.93383601,0.55090594,3,7,0,852.55782,0.3520052,28.613743,0.24062016,0.30729253,0.2962374
-851.83224,0.60052998,0.55090594,3,7,0,855.24441,0.17132417,7.9851479,0.28983605,0.29197915,0.33268141
-849.92936,0.99812346,0.55090594,3,7,0,853.97478,0.25660586,15.943786,0.24843175,0.31233446,0.27006711
-851.55037,0.85866945,0.55090594,3,7,0,855.38646,0.43798672,18.654021,0.25154351,0.32186839,0.31585506
-851.95989,0.78383989,0.55090594,3,7,0,854.89942,0.15675032,11.454145,0.28828844,0.32927434,0.30808482
-852.85021,0.95415322,0.55090594,3,7,0,854.81946,0.36298487,21.878649,0.23158183,0.26003174,0.32327053
-852.3754,0.8631163,0.55090594,3,7,0,856.19778,0.17135233,13.887797,0.31615142,0.29676184,0.29697531
-851.4072,0.96495485,0.55090594,3,7,0,856.37322,0.25267211,7.9831843,0.28670034,0.34670496,0.31122148
-849.3076,1,0.55090594,3,7,0,852.93412,0.22303546,21.545189,0.25028914,0.27896467,0.31932148
-851.24179,0.96133916,0.55090594,3,7,0,853.505,0.37280418,34.453597,0.25843798,0.3419395,0.32448356
-851.99411,0.84445939,0.55090594,3,7,0,854.79829,0.14901776,7.510621,0.23421298,0.28829722,0.28573584
-849.34369,0.99248683,0.55090594,3,7,0,853.71433,0.25450159,12.319567,0.27958665,0.31484006,0.3303891
-849.00138,0.99191481,0.55090594,3,7,0,850.39467,0.23107414,39.512797,0.26222033,0.2901613,0.2945353
-851.7335,0.87887393,0.55090594,3,7,0,852.12469,0.42100227,8.9939488,0.30161835,0.31743196,0.32958057
-850.81091,0.99322628,0.55090594,3,7,0,852.47157,0.18882612,28.216713,0.23408872,0.28850759,0.28683211
-852.7464,0.92309135,0.55090594,3,7,0,856.98877,0.22680978,7.4910403,0.27936727,0.25625578,0.28356441
-850.74532,0.95753485,0.55090594,2,7,0,855.05786,0.28439462,4.7765472,0.28888463,0.29059864,0.29044904
-849.29151,0.98648873,0.55090594,3,7,0,852.02031,0.34683931,34.776786,0.25224825,0.31375323,0.32578556
-847.77735,1,0.55090594,3,7,0,849.4405,0.25011375,21.283347,0.26536389,0.30475097,0.30752463
-848.12363,0.94176277,0.55090594,3,7,0,848.78524,0.33638244,24.268184,0.26060905,0.31502156,0.3019167
-849.01302,0.79213307,0.55090594,3,7,0,852.07372,0.286469,13.046161,0.24279577,0.32080278,0.28977568
-850.6769,0.91584853,0.55090594,3,7,0,852.39952,0.39288569,11.582115,0.29934824,0.28399525,0.31388529
-851.36594,0.9791067,0.55090594,3,7,0,852.44662,0.36027688,14.513124,0.30541143,0.27670462,0.33112045
-852.44477,0.98599835,0.55090594,3,7,0,853.24227,0.28516893,8.2159792,0.22110924,0.3361542,0.27936924
-848.72385,0.99990716,0.55090594,3,7,0,853.65197,0.33009909,30.931328,0.26984103,0.30815672,0.33125756
-848.61522,0.84760615,0.55090594,3,7,0,851.67791,0.24156449,15.336491,0.25712627,0.30172694,0.28470165
-851.16116,0.87610023,0.55090594,3,7,0,854.47382,0.16581556,5.7727954,0.24150291,0.29788739,0.31977724
-849.40619,0.96077261,0.55090594,3,7,0,852.25487,0.22149159,23.742438,0.24839269,0.31859031,0.28481188
-851.30682,0.91543105,0.55090594,3,7,0,853.15521,0.34938507,13.509496,0.25853865,0.32173545,0.35146128
-851.81015,0.88312545,0.55090594,3,7,0,856.82543,0.28444652,41.223494,0.26324849,0.35911259,0.29794536
-849.20337,0.80257837,0.55090594,3,7,0,855.35696,0.32419884,15.8539,0.28582004,0.32776385,0.2909067
-849.77084,0.92660737,0.55090594,3,7,0,851.82968,0.2653042,46.954391,0.22541821,0.30588248,0.30666813
-847.83293,0.96380502,0.55090594,3,7,0,850.83277,0.28857446,18.112812,0.25688233,0.29388973,0.2973896
-849.53732,0.90369573,0.55090594,2,3,0,849.65713,0.27815429,7.4409905,0.249907,0.28398016,0.29592364
-851.38358,0.86246056,0.55090594,2,3,0,852.95101,0.34855829,21.410379,0.24008473,0.27689086,0.27622854
-849.68407,0.96895186,0.55090594,3,7,0,853.72872,0.29467078,18.142056,0.26526271,0.28611755,0.27200955
-850.37309,0.9613795,0.55090594,3,7,0,852.47578,0.20850417,13.383052,0.25994098,0.32005993,0.27493786
-848.33348,0.92473061,0.55090594,3,7,0,854.44002,0.34028387,21.881337,0.25755592,0.30455421,0.32164508
-850.24996,0.83721221,0.55090594,3,7,0,850.99696,0.1992814,9.0885861,0.25978202,0.31962514,0.28334143
-851.05159,0.97186337,0.55090594,3,7,0,852.06322,0.430993,17.028401,0.26477484,0.29691629,0.32649009
-849.46899,1,0.55090594,3,7,0,851.42918,0.19647061,14.063623,0.25660556,0.29657623,0.28600508
-849.82341,0.90693779,0.55090594,2,7,0,854.24188,0.39736044,18.263064,0.2580111,0.30924963,0.32444036
-849.28358,0.96471182,0.55090594,3,7,0,853.78576,0.32910439,21.52769,0.22912942,0.31043418,0.31765766
-848.30003,0.98752761,0.55090594,3,7,0,850.62967,0.29399145,28.054329,0.2479453,0.30863023,0.3248279
-848.26503,0.93439417,0.55090594,3,7,0,849.7153,0.26738262,21.254709,0.27809447,0.29869146,0.28649719
-851.24714,0.72203203,0.55090594,2,7,0,854.08913,0.35641367,5.0910512,0.22495174,0.30127424,0.30503653
-850.99685,0.95343538,0.55090594,3,7,0,854.16052,0.28518607,3.7620275,0.23608524,0.2972261,0.31506736
-849.91263,0.90270867,0.55090594,3,7,0,854.0214,0.32334492,7.4388392,0.25005321,0.33008159,0.31354788
-850.7791,0.90134005,0.55090594,2,3,0,853.554,0.3850852,29.302272,0.263904,0.33689241,0.32203741
-851.56015,0.29987222,0.55090594,3,7,0,856.88458,0.29010852,15.221854,0.27087654,0.34301031,0.34442044
-849.03563,0.99643489,0.55090594,2,3,0,852.45529,0.37838065,19.843357,0.26951077,0.31609536,0.3168411
-850.46728,0.95133652,0.55090594,3,7,0,851.90056,0.34334786,14.623563,0.31392423,0.31968826,0.32227355
-848.25574,1,0.55090594,3,7,0,850.70274,0.28827999,21.484686,0.29368383,0.31079532,0.30213756
-848.17015,0.99622885,0.55090594,3,7,0,849.03397,0.30924484,26.488538,0.24299959,0.30375623,0.31560176
-849.37716,0.92811038,0.55090594,3,7,0,850.03623,0.23620192,42.499105,0.26190962,0.31565394,0.31265162
-849.71669,0.99094297,0.55090594,3,7,0,852.65889,0.37100123,7.0578024,0.24830381,0.30861289,0.30876927
-850.24178,0.94421576,0.55090594,2,7,0,850.88822,0.34105495,5.4524837,0.25012263,0.30782903,0.28907388
-850.57969,0.95498057,0.55090594,2,7,0,851.39958,0.40954111,8.8442904,0.25400689,0.31203912,0.28806756
-850.62865,0.99735593,0.55090594,3,7,0,852.2269,0.42517946,10.438972,0.29190751,0.31029707,0.30096442
-850.4025,0.98202492,0.55090594,3,7,0,850.96538,0.19551422,34.83817,0.24368291,0.30036715,0.30789858
-849.23674,0.99775022,0.55090594,3,7,0,851.0776,0.36559294,7.8657989,0.2605151,0.30369203,0.30741624
-850.25641,0.96241152,0.55090594,3,7,0,851.20658,0.26212358,50.442058,0.30467417,0.30682632,0.29444184
-848.54516,0.96993051,0.55090594,2,3,0,851.03995,0.26677224,22.580968,0.29824545,0.30237049,0.30345536
-848.36072,0.97508433,0.55090594,3,7,0,849.90472,0.26798495,14.589015,0.23971058,0.29504582,0.30506082
-848.42898,0.93448953,0.55090594,2,7,0,851.09715,0.29801404,12.359647,0.25547757,0.30264067,0.3230803
-848.22971,0.99411303,0.55090594,3,7,0,849.11938,0.28048074,43.817129,0.25797253,0.31179374,0.29793156
-848.12318,0.97265826,0.55090594,3,7,0,849.63292,0.29116527,44.534014,0.27554037,0.30798859,0.30876646
-848.28135,0.94256855,0.55090594,3,7,0,849.29871,0.29678411,10.517632,0.26522407,0.31003036,0.3015253
-848.04306,0.99538611,0.55090594,2,7,0,848.62903,0.29355534,15.694728,0.26858676,0.31726852,0.31497803
-848.23602,0.97153794,0.55090594,3,7,0,849.13226,0.30930252,38.186553,0.28413589,0.29473158,0.30116362
-852.26059,0.72275963,0.55090594,3,7,0,854.83592,0.1955204,9.3725296,0.20391657,0.29944422,0.30323553
-851.65566,0.99375891,0.55090594,3,7,0,855.17984,0.25233032,10.931181,0.32912696,0.30897489,0.30078175
-850.14036,1,0.55090594,3,7,0,852.3709,0.32235501,40.72228,0.22608755,0.31426275,0.30229802
-852.00471,0.59851586,0.55090594,3,7,0,856.07698,0.29754611,6.7684884,0.28152381,0.26972881,0.2759013
-856.27821,0.92139283,0.55090594,3,7,0,858.73304,0.15074558,9.0165855,0.22771476,0.3570513,0.33514234
-853.64104,0.99350977,0.55090594,3,7,0,857.92837,0.29806076,16.806615,0.30925162,0.26359908,0.26624846
-850.21324,0.98787735,0.55090594,3,7,0,856.64698,0.25420185,32.862037,0.23586442,0.33784786,0.29884648
-848.71313,0.9127941,0.55090594,2,7,0,852.828,0.36404093,13.748508,0.27567511,0.30578795,0.31590156
-849.1368,0.97828247,0.55090594,3,7,0,850.26704,0.32043828,24.859954,0.28420568,0.32546267,0.3296399
-848.30095,0.99967157,0.55090594,3,7,0,850.114,0.28665936,26.029509,0.25450212,0.28580974,0.32195103
-848.9878,0.84106528,0.55090594,3,7,0,851.73766,0.25739837,13.234017,0.2671282,0.33097649,0.2993781
-848.85517,0.95891042,0.55090594,3,7,0,850.65702,0.30253365,45.269768,0.29577481,0.31241628,0.30450229
-849.66956,0.96970948,0.55090594,3,7,0,851.06128,0.29436093,20.959658,0.30552744,0.28336129,0.32201793
-851.28789,0.84331435,0.55090594,3,7,0,853.3025,0.30676739,6.1879266,0.22229219,0.31492804,0.28831842
-849.85924,1,0.55090594,3,7,0,852.02863,0.28213832,52.739619,0.29844037,0.30575097,0.32228281
-850.07297,0.88090191,0.55090594,3,7,0,853.49791,0.2393409,8.914941,0.27140046,0.27495135,0.3222955
-848.50305,0.99256218,0.55090594,3,7,0,850.42342,0.30132376,50.547839,0.25681369,0.29981024,0.3092066
-849.69068,0.98946138,0.55090594,3,7,0,850.49466,0.24135763,9.0536265,0.22800136,0.30226011,0.30011777
-848.93175,0.99833331,0.55090594,3,7,0,850.90918,0.28122742,17.513118,0.23892286,0.31541689,0.32659896
-849.28631,0.98450514,0.55090594,3,7,0,850.10517,0.29428778,26.80585,0.29550228,0.28447526,0.28545881
