# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_with_prior_model
# start_datetime = 2026-04-03 16:15:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1531600736 (Default)
# output
#   file = model_with_prior_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4,mu_prior,kappa_prior,theta_prior.1,theta_prior.2,theta_prior.3,theta_prior.4,y_prior.1,y_prior.2,y_prior.3,y_prior.4
# Adaptation terminated
# Step size = 0.532555
# Diagonal elements of inverse mass matrix:
# 0.0706465, 0.446331, 0.0130934, 0.0074024, 0.00803084, 0.00814246
-1292.13,0.96561072,0.5325545,3,7,0,1292.6843,0.25204591,18.067073,0.25840599,0.32254935,0.27943782,0.28059649,0.24150395,4.1685021,0.23498236,0.51523947,0.13971368,0.46004377,117,275,93,263
-1292.1262,1,0.5325545,3,7,0,1293.739,0.26086053,17.302976,0.24694083,0.32931146,0.26750118,0.27677551,0.17236728,5.8731252,0.43138044,0.069883028,0.08236511,0.1949304,197,48,64,110
-1291.3043,1,0.5325545,3,7,0,1293.438,0.28317775,39.668913,0.25053864,0.32441211,0.28953702,0.2747219,0.20844739,9.8700864,0.086815279,0.081699753,0.3494438,0.15786412,49,30,194,96
-1292.5236,0.93011976,0.5325545,3,7,0,1294.2525,0.25148356,26.753818,0.24838317,0.33354098,0.30015106,0.24504387,0.16835873,2.0356214,0.50753326,0.77353262,0.56136943,0.72436159,215,414,339,415
-1296.1275,0.827042,0.5325545,3,7,0,1299.4259,0.26948597,13.31618,0.22069858,0.34074913,0.25198282,0.22425057,0.084300622,9.0491094,0.06233024,0.097987017,0.026330515,0.39138925,27,63,16,216
-1290.3403,1,0.5325545,2,3,0,1296.2488,0.23930743,18.77238,0.23728448,0.31195517,0.27140362,0.24655119,0.24060373,0.084765299,0.0062886596,9.8431366e-62,9.6108499e-48,0.38485832,4,0,0,225
-1293.1196,0.55237957,0.5325545,3,7,0,1299.3835,0.3572096,28.122848,0.25331798,0.30969808,0.26779999,0.23924003,0.11692745,1.4236231,4.7376054e-06,0.029700195,0.014131081,0.73423823,0,19,9,448
-1290.1228,1,0.5325545,2,3,0,1293.3344,0.27192083,26.765376,0.24816479,0.2995272,0.26628248,0.24270203,0.37463019,4.795418,0.65029582,0.2520758,0.26204058,0.4245501,286,118,157,258
-1290.0722,0.92264405,0.5325545,3,7,0,1292.5478,0.26888717,28.015797,0.23011207,0.28582531,0.28986939,0.28095164,0.14657013,24.999158,0.10733702,0.061753027,0.10101381,0.2096084,56,27,58,114
-1290.3754,0.89604929,0.5325545,3,7,0,1293.8886,0.2710285,18.023579,0.22230904,0.2994643,0.27413073,0.23743513,0.11087198,8.7778045,0.23934935,0.037401136,0.02436393,0.13717699,138,24,10,81
-1293.494,0.90126855,0.5325545,3,7,0,1294.6051,0.28247527,33.423629,0.28787156,0.31269474,0.29139764,0.27437645,0.060743035,8.7380484,0.004774761,0.00055638623,0.053708824,0.096787872,4,1,32,53
-1289.8784,1,0.5325545,3,7,0,1293.9642,0.26452895,27.725511,0.21169786,0.28612159,0.28175449,0.25509747,0.35626263,8.0894142,0.19614046,0.22109038,0.68463713,0.37201281,97,109,446,235
-1290.3991,0.92288794,0.5325545,3,7,0,1292.0204,0.24150423,31.724039,0.24811579,0.29589499,0.26510705,0.24140696,0.41539426,4.4606661,0.4867346,0.41516625,0.26326159,0.33828985,232,220,172,217
-1292.7855,0.85861325,0.5325545,3,7,0,1295.6652,0.19930649,12.380445,0.21523114,0.29055508,0.3033773,0.27927239,0.259613,0.63712108,0.011298616,0.68854403,9.361404e-06,0.054674726,5,379,0,35
-1292.7506,0.98483339,0.5325545,3,7,0,1294.0206,0.31638115,43.597426,0.247109,0.29690957,0.25100314,0.24499348,0.15486501,7.0889255,0.15146767,0.050801123,0.060182033,0.062410107,65,35,34,40
-1290.896,1,0.5325545,3,7,0,1294.7957,0.2823497,15.665291,0.21874366,0.29081822,0.27760544,0.2344019,0.20142803,6.7333738,0.070070323,0.26169037,0.017892281,0.29872692,25,150,10,175
-1289.8144,0.98567113,0.5325545,3,7,0,1292.0056,0.24058654,42.49871,0.23212543,0.28354548,0.28510698,0.25356077,0.075013047,3.1269383,0.028068399,4.414893e-06,0.00026031672,0.0031986164,12,0,0,1
-1291.6817,0.82451411,0.5325545,3,7,0,1292.7835,0.30340947,19.009457,0.20120478,0.28184018,0.27331533,0.25092846,0.38839656,31.457067,0.27707254,0.25004186,0.3480439,0.29704085,135,150,208,169
-1291.0384,1,0.5325545,3,7,0,1292.4583,0.22072835,32.872816,0.25793059,0.29395057,0.2758266,0.24532295,0.18900203,20.970704,0.36889361,0.28012955,0.22199244,0.087594543,178,171,132,51
-1290.7299,0.98991865,0.5325545,3,7,0,1291.9304,0.31773256,23.732605,0.21469501,0.28662211,0.2914425,0.2523299,0.21672746,3.8707206,0.11399445,0.28143531,0.44066956,0.47101336,51,148,274,279
-1290.4138,0.99384274,0.5325545,3,7,0,1291.9506,0.23861774,21.697576,0.25025207,0.30489857,0.26441257,0.25442393,0.095839012,8.7422133,0.077788473,0.054846447,0.34722501,0.16037038,32,23,217,92
-1293.2531,0.92967579,0.5325545,3,7,0,1294.1477,0.16991235,7.7439133,0.2108298,0.29556559,0.26730344,0.26367392,0.20979768,2.5918301,0.59859545,0.31504931,0.039178735,0.017108953,274,178,22,5
-1291.4881,0.97066862,0.5325545,3,7,0,1294.7365,0.31415982,39.479168,0.22754592,0.26831699,0.28646816,0.2548616,0.23003548,17.033706,0.35475224,0.15903252,0.5375113,0.18157226,154,93,358,87
-1293.254,0.55633116,0.5325545,3,7,0,1297.1912,0.16070235,9.0825133,0.24501418,0.29518149,0.26215174,0.26387861,0.12244627,3.9629674,0.067584682,0.05633118,0.00058319195,0.03349172,39,30,1,23
-1297.4577,0.89005859,0.5325545,3,7,0,1300.3975,0.36585695,19.821431,0.24722693,0.28463551,0.23197417,0.23374439,0.11832731,7.6792715,0.0030577693,0.20125141,0.059336396,0.089463509,0,111,42,46
-1290.8322,1,0.5325545,2,3,0,1298.3049,0.22530617,20.523936,0.25063138,0.29198971,0.28071925,0.23659656,0.4332683,1.6527525,0.03467071,0.67291269,0.76975333,0.72679744,19,365,482,407
-1291.2834,0.96052445,0.5325545,3,7,0,1293.6088,0.30168787,33.378318,0.23528799,0.29556356,0.30514512,0.2860339,0.061494996,0.16433869,8.8219468e-40,3.7896638e-14,1.7051221e-37,7.3959475e-14,0,0,0,0
-1291.52,0.94711148,0.5325545,2,7,0,1292.6518,0.24326419,36.542076,0.24188614,0.30417404,0.30562502,0.27887549,0.29406127,12.443842,0.14928282,0.47573595,0.45407223,0.43575664,64,250,277,264
-1291.5515,0.96156912,0.5325545,3,7,0,1294.7879,0.24423409,21.36721,0.23941632,0.290138,0.29533983,0.29202182,0.16279723,6.6510351,0.21865255,0.012103144,0.026118143,0.22003628,88,10,20,121
-1293.5856,0.91533773,0.5325545,3,7,0,1295.9914,0.20038948,10.486112,0.20875731,0.30425883,0.31154084,0.26860561,0.15735444,7.5026903,0.066644285,0.28381533,0.11852021,0.074653939,34,163,91,41
-1291.2791,0.98890357,0.5325545,3,7,0,1295.0057,0.2878815,9.6949166,0.23642595,0.27051785,0.27963272,0.26067087,0.25683967,22.885277,0.37184567,0.25639125,0.19154597,0.47253945,182,150,111,278
-1290.94,0.86777464,0.5325545,3,7,0,1297.2903,0.22380387,31.394,0.23062962,0.31857419,0.28767671,0.25826307,0.24063404,24.453916,0.17593953,0.32288928,0.22444155,0.18005281,90,165,143,122
-1293.3538,0.95876006,0.5325545,3,7,0,1294.6016,0.29105051,22.533747,0.23662962,0.27611959,0.2442575,0.23200492,0.23147813,10.626472,0.23924714,0.21884729,0.12305561,0.28332329,97,126,60,185
-1293.2413,0.99738477,0.5325545,3,7,0,1296.6321,0.22711706,31.874158,0.20828529,0.32664583,0.28479282,0.28155734,0.080957998,8.9446387,0.024398458,0.02584568,0.0057644899,0.08040388,12,10,3,36
-1291.9933,0.99858588,0.5325545,3,7,0,1294.9184,0.30214729,16.523891,0.24393651,0.26513544,0.27279087,0.23717551,0.15184986,7.8203997,0.1746854,0.18580204,0.089010266,0.086145955,71,110,49,46
-1290.6214,0.98161715,0.5325545,3,7,0,1293.9057,0.22299693,20.183922,0.23393552,0.30820098,0.26189848,0.25879645,0.053122198,1.6163382,0.0091092064,0.0027311583,1.5166585e-10,0.00017736407,4,0,0,0
-1291.5703,0.89117258,0.5325545,3,7,0,1293.929,0.32406392,18.345111,0.23179199,0.27697976,0.2999552,0.24009904,0.057589924,25.763484,0.057080666,0.075707663,0.010782039,0.016713562,31,42,9,15
-1289.8472,0.99649346,0.5325545,3,7,0,1292.9265,0.24616309,28.196312,0.23579139,0.29655661,0.26767499,0.27263389,0.22824912,6.6798255,0.057225007,0.088599841,0.21594213,0.45435194,26,41,133,252
-1289.9959,0.94647021,0.5325545,3,7,0,1291.4618,0.27839869,21.835947,0.22516112,0.29099811,0.28836539,0.23968325,0.32786941,25.283733,0.22682941,0.31835476,0.1771433,0.29722039,107,172,103,156
-1290.297,0.97779757,0.5325545,3,7,0,1291.4767,0.29306442,28.480907,0.24205081,0.28304644,0.26942057,0.27861159,0.35301151,4.5316011,0.44489049,0.31392891,0.31058651,0.6067978,192,173,207,329
-1290.884,0.98564208,0.5325545,3,7,0,1291.3261,0.29758178,13.709055,0.22749277,0.30177706,0.29040219,0.23696171,0.21584565,77.631818,0.22797026,0.16970369,0.22713125,0.18856966,83,115,140,129
-1293.8452,0.85564606,0.5325545,2,3,0,1294.7354,0.31165133,10.453097,0.26846424,0.30876739,0.27730529,0.22707435,0.10732989,2.687276,0.19132143,0.029770141,0.051513744,9.4022478e-05,91,15,32,0
-1292.4633,1,0.5325545,3,7,0,1294.479,0.30582279,15.156367,0.2609122,0.30585917,0.2863586,0.22801487,0.06146923,0.036451872,2.2013916e-13,2.2105595e-135,6.2343747e-107,0,0,0,0,0
-1294.3714,0.90338382,0.5325545,2,3,0,1295.2515,0.33238742,19.787966,0.26756545,0.29808402,0.28841305,0.21847707,0.10834254,1.8444444,0.077856498,0.32725787,0.0036210163,0.014070858,48,174,2,6
-1296.2353,0.86434678,0.5325545,3,7,0,1300.8144,0.24244516,6.8539412,0.2428256,0.33954883,0.24462963,0.2611001,0.16523888,36.519734,0.15217981,0.16838595,0.14868863,0.08860277,69,93,97,43
-1293.962,1,0.5325545,3,7,0,1297.9801,0.27632603,6.7828944,0.23719629,0.33514563,0.26232951,0.26369706,0.031307058,8.1992461,0.0027271864,3.5664254e-09,0.17675787,0.0020229198,2,0,116,0
-1299.688,0.84670693,0.5325545,3,7,0,1301.9865,0.094224785,11.135841,0.22866004,0.26018533,0.31251054,0.24523951,0.27817195,11.279098,0.33303639,0.31595135,0.2737358,0.13801153,158,181,159,83
-1292.2741,0.99765804,0.5325545,3,7,0,1302.3697,0.25397866,11.762459,0.25262216,0.26434139,0.28648509,0.27455996,0.19644323,16.254101,0.15999744,0.21704537,0.19677095,0.21324698,74,115,125,122
-1291.8428,0.96813393,0.5325545,3,7,0,1295.3366,0.22694137,31.834674,0.2274011,0.32876671,0.27680487,0.24517902,0.035308765,7.9504401,0.0033975624,0.00096501351,0.0032121069,0.012577633,1,1,0,5
-1290.1446,0.99746186,0.5325545,3,7,0,1292.8276,0.26815288,22.247255,0.23501092,0.28567099,0.264007,0.27509294,0.25196434,15.83343,0.15221905,0.39775575,0.086709622,0.14022997,63,221,49,98
-1289.8776,0.95526153,0.5325545,3,7,0,1291.8405,0.26659852,25.777303,0.23514873,0.31611577,0.27649325,0.26586795,0.1058045,8.6509736,0.17840926,0.039536219,0.13632516,0.0037992171,76,16,83,5
-1290.4111,0.8641407,0.5325545,3,7,0,1293.0764,0.25323357,35.174816,0.25278477,0.30578254,0.28896203,0.27294203,0.17927074,0.41188895,0.0037178462,0.19181374,0.0086826204,0.0058524655,3,111,9,2
-1290.8774,0.5426482,0.5325545,2,3,0,1296.6586,0.22715423,47.627308,0.24422232,0.29002527,0.29132682,0.25159538,0.34014228,2.3122797,0.41606293,0.1366051,0.40082105,0.11153025,192,86,262,62
-1292.2888,0.99951352,0.5325545,3,7,0,1293.2273,0.2779499,10.319247,0.21353776,0.26347495,0.27377224,0.2602271,0.16226563,3.4250416,0.10163997,0.085432451,0.11496219,0.12856002,34,54,77,79
-1292.6182,0.9854915,0.5325545,3,7,0,1293.6509,0.2481261,50.383349,0.25559456,0.3288789,0.28864771,0.25953431,0.041921471,21.379765,0.0095867555,0.20499996,0.0033483957,0.13437762,6,133,1,66
-1291.072,1,0.5325545,2,7,0,1293.8527,0.3049979,19.069947,0.24006874,0.26372496,0.27990012,0.26431766,0.10597212,2.2089134,0.20117694,0.036199098,0.0080933379,0.0072704603,97,16,3,5
-1293.7995,0.84430122,0.5325545,3,7,0,1296.6498,0.30996546,3.8326377,0.25136096,0.29159092,0.30100653,0.25729408,0.16903684,12.203632,0.13678191,0.16596049,0.026536711,0.20147448,65,93,19,107
-1295.2526,0.96307165,0.5325545,3,7,0,1299.1389,0.43090651,5.9696458,0.20750743,0.285087,0.26637774,0.25561767,0.36764261,3.3367091,0.8107245,0.0746135,0.22677064,0.35270264,370,41,143,201
-1291.4923,0.94310943,0.5325545,3,7,0,1296.8882,0.21481723,42.160197,0.24500568,0.30167929,0.29213535,0.26062597,0.1942857,1.8234128,0.021322198,0.25079018,8.5863092e-05,0.49685359,5,152,0,285
-1291.3516,0.99023301,0.5325545,3,7,0,1293.8663,0.34624509,9.8006166,0.229515,0.28302002,0.28305626,0.26406557,0.13553237,1.9205238,0.00014230427,0.083273368,0.025629074,0.0045804425,0,47,17,6
-1290.4243,0.99113774,0.5325545,3,7,0,1292.246,0.23508027,47.174099,0.2412758,0.30024011,0.28700116,0.26112421,0.30097365,1.5098868,0.0055899543,0.95682291,0.60020334,0.63441445,2,537,370,390
-1290.3184,0.99026593,0.5325545,2,7,0,1292.0324,0.28557399,28.871525,0.24167347,0.27270553,0.26523628,0.25929107,0.085483451,8.7921814,0.038366857,0.0056641271,0.007337898,0.011549554,15,4,4,6
-1290.0047,0.97860291,0.5325545,3,7,0,1291.7044,0.26413462,36.768825,0.22844582,0.27101997,0.27408315,0.25581662,0.073942073,2.5982978,0.0066238695,7.7581094e-06,0.0013977162,0.35849943,7,0,0,233
-1290.3292,0.83450983,0.5325545,3,7,0,1293.1931,0.25955301,13.565634,0.24541676,0.29803237,0.29528566,0.25364938,0.23758379,3.4767687,0.12514847,0.099380953,0.050210033,0.37258544,63,53,31,240
-1291.9844,0.93726615,0.5325545,2,7,0,1292.6213,0.26548397,8.6217121,0.2619214,0.2896405,0.27443313,0.24703248,0.24312638,3.6549424,0.36490235,0.0028496833,0.17507011,0.30304604,169,0,111,169
-1292.7257,0.9866822,0.5325545,3,7,0,1293.8937,0.35387635,20.348178,0.20498025,0.29765136,0.28961128,0.27681129,0.13265144,23.553213,0.10617701,0.077233777,0.079988142,0.17093985,53,43,57,96
-1293.2668,1,0.5325545,3,7,0,1295.0156,0.20320346,22.70086,0.26327038,0.25849624,0.28154831,0.25533771,0.2995291,16.028051,0.19040237,0.19681682,0.33713099,0.33837021,83,108,221,203
-1293.364,0.99504098,0.5325545,3,7,0,1295.2966,0.31045131,16.189763,0.19795224,0.32821862,0.27193974,0.26235731,0.15445317,4.5911791,0.23730964,0.097818688,0.16658064,0.12496206,111,63,106,61
-1296.8183,0.87945764,0.5325545,3,7,0,1299.8577,0.20964011,40.575709,0.26530437,0.2579038,0.25007993,0.22347022,0.14717809,12.878465,0.11646785,0.098122093,0.065037093,0.33511878,54,55,38,212
-1294.3277,1,0.5325545,3,7,0,1299.1251,0.33011534,19.378059,0.2119311,0.32677942,0.29459165,0.29676171,0.37896177,16.285487,0.26146535,0.46014594,0.36959496,0.37610616,132,250,223,219
-1291.476,0.99763834,0.5325545,3,7,0,1296.3083,0.24807721,9.3048616,0.22299965,0.27618509,0.28998204,0.26961939,0.24657516,3.5160375,0.20281115,0.33722565,0.059231999,0.3047682,103,181,38,193
-1291.0505,0.91689898,0.5325545,3,7,0,1296.0694,0.29883586,49.044797,0.24694631,0.30797043,0.27176102,0.24404059,0.1132537,8.2901288,0.020618616,0.23133613,0.10561656,0.056451299,4,126,59,28
-1291.6917,0.97632976,0.5325545,3,7,0,1293.7368,0.2481237,23.728906,0.25721873,0.31168642,0.30355089,0.27414432,0.17903911,0.15595471,3.0079841e-33,0.00092637533,0.97229425,4.7907695e-15,0,0,591,0
-1289.9725,0.96824245,0.5325545,3,7,0,1293.1371,0.27919454,40.463841,0.23429766,0.30434826,0.26384248,0.26155786,0.26122625,0.44380525,1.0801651e-05,2.3405921e-06,0.055133685,3.7621376e-13,0,0,29,0
-1293.3195,0.84812476,0.5325545,2,7,0,1294.016,0.23665997,12.902148,0.22145815,0.26026634,0.31090817,0.24830549,0.23194335,40.415075,0.29680887,0.25414941,0.26186715,0.27676206,160,141,172,162
-1289.7764,0.99106344,0.5325545,2,3,0,1293.8775,0.26426973,18.656891,0.24401414,0.2821035,0.28249412,0.24964323,0.40529721,2.9576015,0.34585972,0.077602673,0.12074308,0.029629656,172,37,67,5
-1290.0625,0.85858781,0.5325545,3,7,0,1294.8193,0.3147379,24.263203,0.25157478,0.30423202,0.28665947,0.2587079,0.13295036,0.15919649,2.5614708e-07,0.99534305,3.8658566e-58,0.027313686,0,553,0,13
-1291.0267,0.81275481,0.5325545,3,7,0,1293.8461,0.19169724,16.671996,0.22865811,0.30064477,0.27645918,0.26407389,0.27342983,13.109178,0.17987499,0.34685116,0.058170306,0.29088176,85,209,45,180
-1290.2159,0.90850516,0.5325545,3,7,0,1293.4198,0.33245136,18.386353,0.24076782,0.29217284,0.27866477,0.26072322,0.35277678,18.101148,0.29163374,0.56174242,0.38091754,0.32597123,131,310,237,201
-1291.4772,0.95213839,0.5325545,3,7,0,1292.4421,0.33759061,20.303299,0.25135522,0.30645836,0.29110037,0.23975385,0.27946985,9.1143305,0.62071829,0.28006374,0.39819494,0.26711256,292,138,231,159
-1292.2537,0.98921904,0.5325545,3,7,0,1293.5747,0.21755503,25.510898,0.22194526,0.27659754,0.27298271,0.29143652,0.25195475,2.7198862,0.038073102,0.1795963,0.57788994,0.067624946,23,109,349,37
-1292.7203,0.86443796,0.5325545,3,7,0,1298.6482,0.33789736,25.473011,0.25426348,0.30160882,0.25505094,0.28177634,0.32409091,29.716992,0.43564062,0.38127868,0.30259997,0.261863,208,187,183,162
-1293.4255,0.88443093,0.5325545,3,7,0,1296.642,0.21902473,17.112099,0.24145562,0.31970489,0.31936032,0.25223179,0.37323468,1.0674913,0.59420245,0.00165913,0.63244255,0.80077635,277,2,389,459
-1294.0836,0.97207714,0.5325545,3,7,0,1297.3027,0.29850156,40.906069,0.21967878,0.26226878,0.24562518,0.26317514,0.12415454,1.0340058,0.003562518,1.5661248e-06,3.4339568e-07,0.60865198,1,0,0,342
-1292.5196,1,0.5325545,3,7,0,1296.3404,0.21288361,17.281779,0.24622943,0.33174629,0.27285883,0.26005019,0.45304816,6.0213736,0.46949264,0.039082979,0.49551095,0.43679005,203,25,327,251
-1293.9821,0.87238983,0.5325545,2,7,0,1296.8605,0.32201624,8.0194275,0.21006392,0.25828803,0.28426622,0.24888273,0.073044571,8.8850231,0.043822107,0.38711794,0.09681446,0.068490284,18,203,74,40
-1293.0673,0.97249319,0.5325545,3,7,0,1297.2945,0.19195476,14.644753,0.2066748,0.31288451,0.30223819,0.25769195,0.016183641,14.360067,0.002262856,1.3371029e-08,0.0042387403,0.0033308383,0,0,3,2
-1293.6181,0.97030388,0.5325545,3,7,0,1295.4674,0.35884895,39.011728,0.27070538,0.2914378,0.28736557,0.25436575,0.30387144,1.9442431,0.26397024,0.51273848,0.018727871,0.56046455,120,289,7,326
-1290.2066,0.98589607,0.5325545,2,3,0,1295.5055,0.31360972,20.020871,0.25407058,0.30241975,0.28698962,0.26294725,0.10887264,30.73908,0.08699932,0.099834177,0.092819788,0.23602116,40,43,56,138
-1292.7795,0.87430613,0.5325545,2,3,0,1293.896,0.26958392,33.125656,0.24922982,0.33347868,0.28210278,0.28723931,0.14049957,17.162016,0.10549189,0.17665765,0.26786093,0.017866364,52,97,160,7
-1293.113,0.91659742,0.5325545,3,7,0,1298.4705,0.28920237,23.672718,0.25534843,0.26403502,0.2470003,0.25891097,0.050270695,12.462499,0.016501117,0.00019171178,0.01833085,0.073374173,11,0,12,39
-1293.7143,0.95107744,0.5325545,3,7,0,1295.6252,0.23494903,21.587561,0.21289379,0.32431396,0.31970523,0.25778641,0.30873043,8.176644,0.46483744,0.25655392,0.2653254,0.3256881,198,149,167,185
-1291.5037,0.97525205,0.5325545,3,7,0,1296.4709,0.31845249,11.444679,0.23914354,0.30052751,0.2708518,0.23614655,0.15380919,14.604154,0.14449631,0.10038728,0.19886746,0.13808773,74,62,126,80
-1290.8248,0.98276457,0.5325545,2,7,0,1292.6589,0.32057251,13.835691,0.24255993,0.27574806,0.2863467,0.25446298,0.18993501,4.7011716,0.047196589,0.18321421,0.39695945,0.01035146,16,87,233,3
-1293.431,0.9025677,0.5325545,3,7,0,1294.238,0.4009858,7.0639418,0.24726151,0.29587051,0.29051784,0.2421891,0.32619008,1.8555953,0.090044397,0.024909691,0.21657453,0.23202966,41,17,156,126
-1298.9404,0.83558678,0.5325545,3,7,0,1302.2507,0.1986131,45.853164,0.26895423,0.31224734,0.23116457,0.23456241,0.21209894,3.2825145,0.0032337955,0.095923059,0.1601603,0.27299239,1,63,101,148
-1290.0053,1,0.5325545,2,7,0,1299.8548,0.27561001,17.918127,0.23998826,0.27989769,0.26875262,0.25296726,0.34761137,2.8933619,0.052880843,0.45584715,0.075846501,0.65428141,29,220,48,379
-1289.7467,0.93033848,0.5325545,3,7,0,1293.3483,0.30302695,21.990374,0.22166957,0.29727321,0.2868225,0.25839001,0.13849461,5.6079185,0.19370287,0.51587142,0.16266011,0.29911139,95,284,94,189
-1289.9672,0.98793744,0.5325545,3,7,0,1290.6306,0.26505233,32.677807,0.21298432,0.28562254,0.28901733,0.25444278,0.14068785,17.913127,0.19402389,0.18202947,0.10531408,0.26398684,88,87,74,149
-1291.0335,0.90866312,0.5325545,3,7,0,1292.1676,0.2305824,16.503201,0.23636533,0.2845123,0.29538034,0.23571797,0.045383618,0.47015123,8.7768508e-19,4.1202936e-11,2.5726103e-19,7.9669392e-19,0,0,0,0
-1292.06,0.81406592,0.5325545,3,7,0,1298.9513,0.34554501,18.256368,0.23730244,0.30180175,0.25822151,0.27879482,0.25981774,0.63198985,0.001406055,0.090528401,0.070340992,0.12622704,0,49,47,70
-1290.5996,0.97615371,0.5325545,3,7,0,1294.4353,0.2146061,27.028897,0.22723067,0.30282773,0.2632594,0.25906012,0.074441446,0.33661538,2.1425703e-07,4.1849773e-06,1.1077088e-17,2.082115e-32,0,0,0,0
-1291.392,0.67387205,0.5325545,3,7,0,1300.1037,0.25857751,64.38465,0.22430141,0.27425809,0.27526504,0.27228219,0.20526213,37.593401,0.20851047,0.2540286,0.23905279,0.21955985,93,156,143,112
-1290.7307,0.97961028,0.5325545,3,7,0,1292.9216,0.26813389,41.184909,0.21756578,0.2701893,0.29058924,0.25232413,0.44322154,7.5784193,0.56613585,0.4036938,0.47262729,0.48887477,269,235,294,291
-1290.6382,0.98037775,0.5325545,3,7,0,1292.1283,0.24228047,52.709373,0.21963552,0.28190176,0.26882436,0.26011088,0.42493829,6.7685437,0.24668502,0.63724738,0.28774252,0.74938281,113,357,153,420
-1290.1815,1,0.5325545,3,7,0,1291.7703,0.28516098,13.690957,0.24737947,0.2875264,0.28544596,0.25144955,0.12954434,4.6957186,0.15064063,0.07122086,0.012830326,0.068562024,63,42,9,30
-1291.2893,0.95458987,0.5325545,3,7,0,1292.373,0.25374261,18.907865,0.24767506,0.27268027,0.29466952,0.27995036,0.11577404,6.3595123,0.042666596,0.11929164,0.28855263,0.18910594,14,63,163,91
-1291.534,0.99880957,0.5325545,3,7,0,1292.8227,0.25124603,17.414007,0.24561396,0.26544989,0.28033941,0.2796028,0.35667361,6.6484758,0.16387169,0.37923967,0.31765525,0.2933453,83,211,195,167
-1291.179,0.94236586,0.5325545,3,7,0,1294.6337,0.29875459,23.850833,0.24086795,0.29300904,0.28198753,0.2270227,0.04136551,0.76545666,5.2921835e-15,0.63466243,3.326962e-24,9.5064784e-06,0,347,0,0
-1290.6441,1,0.5325545,3,7,0,1292.048,0.30434315,21.217512,0.24267472,0.29634843,0.29198835,0.2356478,0.09074748,14.30462,0.11166693,0.024036226,0.035049718,0.083183394,47,14,23,54
-1291.1047,0.98276012,0.5325545,3,7,0,1292.3941,0.24261198,53.922914,0.24318299,0.31287718,0.28328364,0.25033526,0.02850024,2.8327182,0.095572723,4.7300528e-08,0.035321279,1.781393e-14,56,0,15,0
-1292.4162,0.91307364,0.5325545,3,7,0,1295.366,0.25402191,18.097751,0.24648652,0.28215746,0.24990792,0.23276438,0.20761184,3.7605039,0.63577586,0.23921169,0.35026149,0.53345832,296,93,231,331
-1293.3176,0.93697135,0.5325545,3,7,0,1296.7133,0.28948693,17.273196,0.21321695,0.30538772,0.31852919,0.28535792,0.13820853,10.70227,0.1426504,0.040867821,0.070094048,0.2282146,62,19,52,132
-1296.8226,0.67340056,0.5325545,3,7,0,1303.1677,0.24956637,3.011142,0.24081664,0.28027096,0.24418715,0.23767897,0.021145114,22.99396,0.044925595,0.016671977,0.014456923,7.9713611e-05,16,13,7,0
-1296.5287,0.98298499,0.5325545,3,7,0,1300.885,0.19267326,30.188733,0.25621066,0.30877166,0.32384123,0.27685045,0.052512102,9.658592,0.0015970862,0.003856379,0.29409195,0.017752614,2,0,195,10
-1295.7614,0.99612534,0.5325545,3,7,0,1300.1957,0.44637808,7.4023435,0.22557386,0.309528,0.25266712,0.25935326,0.18311215,7.2457624,0.18223486,0.11977624,0.06705116,0.048244886,77,70,41,29
-1293.3933,0.99204657,0.5325545,3,7,0,1296.8863,0.40901451,5.4752019,0.23055788,0.30555863,0.27684417,0.26084755,0.21618851,4.0297185,0.52799621,0.39003611,0.057379246,0.49293142,253,225,42,270
-1291.2985,0.98684256,0.5325545,3,7,0,1295.0285,0.21239617,19.517762,0.24738353,0.27132921,0.28209436,0.27003683,0.075248182,2.1554046,8.8795646e-07,0.14760512,0.24424836,0.53908517,0,81,163,319
-1292.2352,0.97863576,0.5325545,3,7,0,1292.885,0.34766785,22.858952,0.22336171,0.31818521,0.29670609,0.24476872,0.16488627,27.620743,0.3585196,0.10363201,0.068905509,0.19722294,159,52,39,109
